phases,av. probability
As Ta Np,0.30841660281666655
Ga Pa Pu,0.3084260504333332
Si La Re,0.3084370416166667
Ru Pm Bi,0.3084372450233332
La Gd Er,0.3084374082800001
In Sn Th,0.30843950947666654
K Ti Ac,0.3084413551833334
Ca Y Re,0.3084438763533333
C Mg Pt,0.30844510029666644
Sr Ir Pb,0.30844864177666664
Tc Sm Ho,0.30845565072333325
C Lu Pb,0.3084571184566666
Sc Gd Os,0.3084582054999999
In Eu Pa,0.3084669521833333
He Zr Bi,0.3084701384366664
Nb Ba La,0.3084801132333331
Gd Yb Pa,0.3084804523099997
Sc Tm U,0.30848311445
Cd Pm Tl,0.3084835038466666
Rb Ru Ba,0.3084843155033331
Cr Ac Np,0.30848474728333336
Ru Cs Pr,0.3084925333416665
Gd Os U,0.30850057075666665
In Ce Eu,0.30850256942666643
Sr Mo Pm,0.30850543622999993
Sb La Ta,0.30850824534999993
Be Sr Au,0.3085113655233334
Sc Sn Gd,0.3085137397133335
Kr Sr Ru,0.30851572311
B K Eu,0.308519512389
Tc Hf Tl,0.3085237678233332
Mo Eu Bi,0.3085289737033332
Al Cs Th,0.3085297245533333
C Tb Pb,0.3085341760633334
Pr Tm Lu,0.3085363599233332
Li Ti Ac,0.3085426520800001
Ga Ce Tl,0.3085440969066668
Na Ag Tl,0.3085487177599998
Be Ho W,0.3085541480066665
Be Mn Cs,0.3085554887073333
Ru La Bi,0.308555588835
Ca Ho Re,0.3085593177699998
Na Zr Pa,0.30856113324333345
Nd Sm Eu,0.3085661014699999
Na V Rb,0.30856743776666673
Ba Tb Hf,0.3085685122166665
Y Dy Np,0.3085720293333331
Na Mo Nd,0.3085737634586667
Ta Ac Th,0.30857873180666656
Er Os Th,0.30858361242
Li Ru Gd,0.30858899114
Cd Ba Gd,0.3085907897166667
Li Ca Ti,0.3085949582499998
N Mo Hf,0.3085954525699998
Sc Lu U,0.3085954942233332
Ca Nb Ba,0.30860097701666656
Cd La U,0.30861395447333345
Xe Tb Yb,0.30861395489666665
N Si Ir,0.30861541109000007
Tm Hg Tl,0.30861746668999984
Cd Pr Ac,0.30861752358666666
Lu Hg Tl,0.30862173025233325
Be Ir Pu,0.3086238637466667
La Sm Ho,0.30862420340999985
In Sn Pu,0.30862612449666654
Ga Rb Re,0.30862660912
Y La Tm,0.3086358638299998
N Tm Au,0.30863776358999984
Ge As Sm,0.30863943568999996
Ga Np Pu,0.30864050793333314
Nb Xe Ac,0.30865025959999975
Sc Kr In,0.30865076941999997
Y Lu Th,0.3086510613633333
Ce Eu W,0.30865163652
Mg Nb Ru,0.3086535987766667
Cs Ir U,0.30865805369666643
Al Cs Pm,0.3086618784833333
Sc Pr Dy,0.30866323371333343
Ba Dy Er,0.3086634343733334
Li Gd Au,0.3086643288866664
He Sn Yb,0.30866562703999995
V Cs La,0.30866761350500016
K Yb Ta,0.3086692418233334
Be Ta U,0.3086694481733333
Ge Tc Eu,0.3086706259933333
H Co Mo,0.30867497817666645
Sr Nb Pa,0.30867587123999984
Sr Nd Yb,0.3086771311866665
Be Ru La,0.30867779159333336
Pr Tb U,0.3086783215933332
Xe Pr W,0.3086818467899999
Li Os Ir,0.3086829983866665
Ag Pb Th,0.3086830244933333
Cs Pr Ir,0.3086893494033333
C Tc Ce,0.3086910651066667
Li Ga Mo,0.30869657213999985
N Lu Au,0.30869762067333295
Zn Rb Sr,0.30869955379666675
La Hf Hg,0.30870198121999975
Ga Ba Os,0.3087028065699998
Cr Xe Pm,0.3087047730333332
Ga Re Pb,0.30870523303999997
Na Ta Tl,0.3087053293633334
Cd Ba Nd,0.3087065310699999
Sc Gd Lu,0.3087071242566667
Na Zr Np,0.3087093661333332
Y La Lu,0.30871167907333347
Ta Pa Pu,0.30871238252
Si Ce Lu,0.30871757062
Sc Rb Ta,0.30871787281
Ge As Re,0.3087229502133331
Li Ti Xe,0.30872330840666656
Si La Lu,0.3087242612633333
Li Zn Cd,0.30872613575666663
C Nd Pb,0.30873282232000016
P Tm U,0.3087344299799999
Tb Er Th,0.30873453357333325
Mg Cu As,0.3087369876866668
P Sc Re,0.3087371188333332
Sr W Tl,0.3087463030899999
B N Ge,0.30874838102
Rb Yb Hf,0.30875139819333336
C Ca Tl,0.3087519116899998
Be Yb Hf,0.3087534568833332
Sr Ru Sb,0.30875477052666644
Li Pt Th,0.30875658470666645
Be Au Pb,0.30875673982666646
Rb Mo Tl,0.30875771012666653
Li Mn Xe,0.3087584096666665
Na In W,0.3087586436883335
As Y Ho,0.30876102643333325
Pr Os Hg,0.30876127615333326
As Zr Bi,0.3087666438533333
P Kr Yb,0.30877102787666666
In Pm Eu,0.3087732024366666
Al K Pr,0.3087764451166665
He Ru Sb,0.30878179035333325
C Ba Gd,0.30878393459000003
He Ga Tc,0.3087858103309999
Sr Au Bi,0.30878858713999996
N Cr Cd,0.30878982247333336
N Ru Lu,0.3087902378666666
Ag Sb Ce,0.30879308939999994
Ge Eu Tl,0.3087940787233331
Yb Tl Pa,0.3087949711966667
Tc Gd Er,0.3087950344633332
Ce Er Tm,0.30879862138999997
Na Yb Hf,0.3088006414866667
Cs Au Pu,0.3088018051599999
Na Ca Zr,0.30880269649666664
Sr Ta Pu,0.3088037123466665
He Ca Nb,0.30880588956166677
Be Ce Ir,0.3088065116066667
C Ca U,0.3088076907766666
Kr Sn Yb,0.3088101203499999
Cr Ba Pu,0.30881643115000007
Ca Yb Hg,0.30882215711333316
Xe Ta Th,0.30882340098666655
Zn As Rb,0.3088237376133332
N Ru Nd,0.30882611249999975
Be Ga Tm,0.3088296040166666
Na Mo Gd,0.30882966719
Be Ru Ce,0.3088299414166664
Be Ga Lu,0.3088299513233333
Ca Ta Ac,0.3088306165533334
He Sr Ru,0.3088342142566666
Ca Sm Er,0.30883473917000015
Ca Y Ho,0.3088369714466668
B Sr Bi,0.3088387808933333
Kr La Ta,0.30883961195666676
Ge Kr Gd,0.3088430608066665
N Ga Ag,0.3088447679366668
K Ta W,0.30884793266333327
Sc Ge Th,0.30884930060666643
K Ti As,0.308854597207
Sc Nd U,0.30885839963333345
Yb Os Ac,0.3088607885666665
B K U,0.3088687994230001
Ga Y Sb,0.3088709471099999
Fe Se Pd,0.30887172254333317
As Nb Ba,0.3088742301733334
He V Cs,0.30888542460999996
Be Sc Cr,0.30888648981333344
Rb Sr Zr,0.3088917573399998
Xe Dy Hf,0.30889217587666656
Li In Ta,0.3088926420566667
Rb Sr Au,0.3088976723433332
Pm Yb Hg,0.3088989704599997
Pm Tm Yb,0.3089002979633333
Ca Cd Nd,0.30890305687333314
Cd Xe U,0.30890323279333326
Cr Ac Pa,0.30891002295666675
Sb Hf Re,0.30891389566666644
N Pt Pu,0.3089203368966665
Yb Lu Ac,0.3089204806133333
Sr Sn W,0.30892148704999994
Nd W Pb,0.30892335364000006
Sc Xe W,0.3089248254933333
Cr Ba Pm,0.3089268936133333
Hf Hg Th,0.3089283310133333
Be Ge Yb,0.3089339796699997
As Ho Er,0.3089370308266667
Sc Y Eu,0.30894273495333335
Sr Nb Pm,0.3089427942599999
Nb Sb Ac,0.30894770682999984
B N Pr,0.3089501889166664
Ge U Pu,0.308951489083333
Tm Hf Pa,0.30897219738666665
Ru Xe Pb,0.3089726467433332
Kr Sr Ag,0.30897666860000006
Na Y W,0.30897937210333354
Na Zn Pu,0.30898580629333355
Tm Tl U,0.3089864056433333
H Cu Nb,0.30899048380000005
Si Rb Yb,0.30899686367666646
Ga Ba Gd,0.30900137935666666
Li Al Ga,0.30900309715666663
Lu Tl U,0.30900724558
In Sm Pb,0.30900798731999995
Ca Sr Ta,0.3090089037100001
S Fe Co,0.30901008705333316
Ru Cs U,0.30901152932666665
Rb Ru Ce,0.3090193067766664
Ge Sr Cd,0.30902135868666664
P Tc In,0.30903662521999975
Sc Sr W,0.3090384765199999
N Ti Ce,0.3090413083083331
Ca In Os,0.30905673351666674
Tb Tl U,0.3090570761533333
P Hf Pu,0.3090582997033333
Ga Rb Y,0.30906335852666655
Sr Sm Er,0.3090664537199999
As Pm Ta,0.30907158046000005
Mg P Co,0.3090724880833332
He Zn Sb,0.30907297906000003
Kr Cd U,0.30907423773
Kr Ta Th,0.3090748821566667
P Lu U,0.30907930398666655
Y Pm Sm,0.30908429793
Ga Tm Bi,0.30908477982666654
N Si Mo,0.30908479356333324
Ca Cr Np,0.30908605347333323
Hf U Pu,0.3090866462700001
Li Cr Ga,0.3090868673099996
Y Dy Pa,0.3090869166533333
Ho Re Np,0.3090876857033333
Ga Sb Re,0.3090879030966665
Li Hf Ta,0.3090905374999998
K Gd Au,0.3090905791799998
Be Zr Pa,0.3090906157466665
Si Sn U,0.3091020329166666
Os Hg U,0.30911208362333337
P Dy U,0.30911462804333334
As Gd Yb,0.3091168360833333
As Tb Hf,0.30911753286666654
Sc Sn Os,0.3091175627433331
H Co Zn,0.30911976324666673
N Ru Tm,0.30912712695333333
Li V Eu,0.30912922385333325
Ho Er Pa,0.30913546278666665
Sr Nb Np,0.30913625054666677
Pr Gd Lu,0.3091365388199999
Li Al Os,0.30914005093833336
Pr Yb Np,0.30914113794666676
He Sc In,0.30914992475
Sr Cd Gd,0.3091504364433333
C Rb Lu,0.3091514753066665
Y La Tb,0.30915873711333325
N Ti Ac,0.3091619664066666
Y Tc Sn,0.3091626131733332
Mg Fe Th,0.3091636697966665
B K Tc,0.309166455544
Be Na Pt,0.3091768807233331
Li Mn As,0.30917901753666654
N Re Ir,0.3091807209333334
Y Xe Ho,0.30918491088999994
Ag Sb Xe,0.3091936465366667
In La Tl,0.3092035237833334
Sc Ta Bi,0.3092079945533334
Rb Ru Th,0.30921362544833325
Sn Pm Hf,0.3092140755566665
Cr Xe Pa,0.3092220527099998
Tc Tb Re,0.3092251506266667
As Ru Sb,0.3092340718566665
Na Ta U,0.3092346759883332
Si Ga As,0.3092374724066666
B Ni Se,0.30923891827266675
Cd Xe Hg,0.3092389344500001
Mg V Yb,0.3092433676000001
Tb Hf Ac,0.30925115846999995
Eu Tb Ho,0.30925756991666636
Li Mn Sr,0.30925779972333317
B Rb Sb,0.30925830456799996
Be Zr Np,0.30926002859999985
He C Sn,0.3092624174099999
Pm Tb Hf,0.3092629453766666
C Kr Sn,0.3092650199799999
N Tb Au,0.30926682064666666
Ca Cr La,0.30927167554333324
Ca Kr Nb,0.3092726067799999
Al Cs Np,0.30927433621666656
Be Cd In,0.3092984561366665
Be W Re,0.30929905924666645
Ca Mo Xe,0.30930001146
Cr Ba La,0.3093002768400001
As Nd Hf,0.30930113648999985
Ag Bi Pu,0.30930318660999984
As Sr Nb,0.3093048029499999
Si Sc Sn,0.3093083908166665
He P W,0.30931236779999977
Sc Tc Er,0.30931267378333344
Na Ag Sn,0.30932212958
Mg Zr W,0.3093230071599999
Li Mn Kr,0.3093233240433331
Be Ru Th,0.30932561012666665
Li V Tl,0.3093276116466666
Mg Cr Ag,0.3093285767466665
Mg V Cd,0.3093302710766667
Cr Kr Pm,0.30933474201333316
Cr Cs Re,0.30933815516866653
Cr Sb Pu,0.3093468945000001
Mg Rh U,0.3093474830299999
Nb Cs Nd,0.3093479722799998
P Ga Pu,0.30934930988
La Yb Tl,0.3093502992266666
Be V Rb,0.3093573957766666
K Ge Zr,0.30935839895333334
Kr Dy Hf,0.30936490163333324
Sc Lu Tl,0.30937183857333306
K Os Au,0.30938773150666665
Ca Cd Os,0.30938870377333316
Ca Sr Nb,0.3093908390999999
Na Zr Ba,0.30939719953666667
Mg Zr Nb,0.30939856314999986
Li Rb Pd,0.30939857550666666
H Ni Pu,0.3093986268333334
Si Hg Th,0.30940708981999976
Mg Cu Sr,0.3094135181133332
Eu Re Hg,0.30941364962666656
K Cr Yb,0.3094148618933335
P Sc Tm,0.3094162603533333
Cd Tl Ac,0.30941686971999993
K Tc Pt,0.3094201848400001
Eu Dy Ho,0.30942117813666653
Ag Sb Ac,0.3094246396733333
Na Nb La,0.30942812961333327
C As Eu,0.30943038928
Ga Sn Xe,0.30943080118999994
Sn Er Pa,0.30943082355000007
Hf Os Pu,0.30943219738333344
Ga Rb In,0.30943480701666654
Rb Mo U,0.30943682328000016
He Tb Yb,0.3094433532999999
Pr Dy Tl,0.30944393003000004
K V Th,0.3094479765533334
Kr Tb Yb,0.3094483501266666
Rb Ru Pu,0.30944936395833317
Sr Mo La,0.30945157432000003
Y Tb Np,0.3094577350433333
P Pr Tm,0.30945997338666664
Ag Cs Os,0.3094652648333331
As Ba Ta,0.3094690581366666
Cr As Ba,0.30946922009000005
P Hf Th,0.30947254393999957
He Cd U,0.3094732670133331
Al Ca Bi,0.30947414315666655
In Xe Tl,0.30947859633333324
P Ho Hg,0.30948123728333327
B Cs Ac,0.3094819177300001
Mg Pd Np,0.30948224167666677
Ge La Tb,0.30948236952999975
Sr Dy Er,0.3094834310033333
K Ti Kr,0.3094873995766666
Mg Cu Xe,0.3094879528366665
Be Zn Xe,0.3094896737633336
K Mo W,0.3094912036466667
He Sr Ag,0.30949950568333323
Gd Tm Lu,0.30950106548666656
Be C Nd,0.30950145734
C Th Pu,0.30950148647066666
Cr Sr Pm,0.3095030635433333
Sm Er Pa,0.30950408904
Cr Cs Ho,0.3095052865243331
P Pr Lu,0.30950593310999974
Be Zr Pm,0.3095097497233332
Cr Kr Np,0.3095102401866665
As Tm Hf,0.30951056026999996
Tc Nd Ho,0.30951725213000003
Be Zn Ac,0.30952469973166663
B Rb Pb,0.30952498279666685
As Rb Zr,0.3095329070566667
Li Cr Er,0.3095332764966665
C N W,0.3095339585633335
Rb Ag Ce,0.30953779425333344
Pr Hf Th,0.3095396796266668
Ga Sr Pr,0.3095405581433334
He La Ta,0.3095430581966667
Kr Nd Hf,0.30954385518999994
Ce Er Os,0.3095557518
N Sc Zr,0.3095574197666668
Al As Pb,0.30955984743000003
S Rh Pt,0.30956405965000006
He Ta Th,0.30956429519666656
Cr Ba Np,0.3095704111366666
Na Ag U,0.3095760861133333
Be Ir Th,0.3095817992366668
Nd Hg Tl,0.30958209754666655
K Ca Mn,0.30958968122
Na Cr Tl,0.30959080382333326
Cd Sb Ho,0.3095944643933334
Si Pr Pu,0.3095999546733334
Ca Ge Cd,0.3096022091399999
Rb Cd In,0.3096026210299999
Sc Yb Np,0.30960627489666653
Sc Tm Tl,0.3096092789566668
Kr Pr W,0.3096104753199999
As Ir Pb,0.3096118803233332
As In Gd,0.3096148770566666
Sc Yb Pa,0.3096165810966665
Li Nb Ho,0.3096205208166666
Cr Sb Pm,0.3096229142366666
La Dy Ho,0.3096283728233333
He Ge Nd,0.3096364708766667
Y Pr Eu,0.30963784297666647
Pr Gd Hg,0.3096423026866667
In Dy Pb,0.30964509249000016
H Co Ta,0.30964811679333326
P Sc Dy,0.3096500091266665
La Pr Hf,0.30965189608999993
N Ag Er,0.30965584292666665
Ca Xe Ta,0.30965604504666655
Ca As Mo,0.30966022885666644
Mg Ni Sr,0.30966429579333343
Sc Gd Hg,0.30967262198333334
Dy Er Pu,0.30967319875666643
He Dy Hf,0.30967743598333325
H Al Pd,0.30967971918166665
Sr Cd Nd,0.3096825912566666
Nd Er Pa,0.30968792306333326
Pm Gd Yb,0.30968838729333326
N Dy Au,0.30968981615666635
Y Tm Pu,0.3096915772466667
Na Al Ce,0.30969519692333347
Tc Sn Ho,0.3096984784466665
Y Nd Np,0.3096985916200001
Y Tc U,0.30970721710333343
Eu Ho Hg,0.30970804891666665
Mg Pd Pm,0.30970948767333356
La Er Hg,0.30971214140333325
Y Ce Tm,0.30971594085666676
Mg Cu La,0.30973358790999983
Tb W Pb,0.30973424534999966
Y Ce Lu,0.3097366310066667
Sm Ho Th,0.30973698525666665
S Cu Rh,0.30973770232
Na La Ir,0.30974452784
Y Lu Pu,0.3097484576733334
Si Sc Pu,0.30974846208333323
Be Cd Er,0.30974858671333333
Ca Mo Ac,0.30974966681333344
Na Al Xe,0.3097529381283331
Nd Eu Dy,0.3097585525999998
P Hf Np,0.3097621461233335
Ga Sn Ac,0.3097635815333331
Li Cr Hf,0.30977324746666646
Sc Gd Tm,0.30977404452333324
Sn Hf Ac,0.30977501005333313
Kr Ru Pb,0.3097770676866665
Y Sm Ac,0.3097789107533333
C Kr Tc,0.30978244976999997
P Sc Nd,0.30978317626999985
K Zn Re,0.30978342898999994
Si Eu Th,0.3097839150866668
Ba Yb Hg,0.30978502436666666
He Nd Hf,0.30978520236999996
N Sc Nb,0.3097852257466664
Ga Rb Tm,0.3097899623199999
Be Ga Dy,0.3097931662366666
N Y Ta,0.3097939591333335
Xe Ir Bi,0.30979685697
Na Nb Ce,0.30980129569666653
Ba Ta Np,0.30980565244
P Sm Eu,0.3098142889433334
Kr Cd Hg,0.3098147263833332
N V La,0.3098153850266665
N Zn Er,0.3098157487666667
Ru Ce Bi,0.3098172288766665
C P La,0.3098192653699997
Zn As Sb,0.30982026067333324
Be C Tb,0.30982131449666667
Sn Cs Ir,0.30982401478000005
Pm Lu Hf,0.3098240334499999
Rb Tc Ag,0.30983919148999983
Si Ge La,0.3098395119933333
Li Mo Hf,0.3098395880233334
N Ca Co,0.30984213488666684
Sn Nd Tl,0.3098431083666665
Ce Er Hg,0.3098449591866666
Ga Re Bi,0.30984829480333337
Li Mo Er,0.3098575317966666
Li Rh Cs,0.30986869198
Cr Eu Bi,0.30987099126333334
Si Cs Ta,0.30988355735333334
N Cr Hf,0.3098858841466668
Yb Hg Ac,0.3098899125966667
La Eu W,0.30989061592333317
Nb Ba Pu,0.3098926415899998
Cr Cs Sm,0.3099003463453331
B Sb Bi,0.30990742767166657
Y Nd Pa,0.3099082278166667
K Zr Dy,0.3099105584533334
Ca Ru Pb,0.3099129839099999
Sn Tb Tl,0.30991341310333315
Ca Cr Pa,0.3099187963099999
C Os Pb,0.3099204784833334
Sm Eu Hg,0.30992074278666676
Li Zn Ho,0.30992094913666673
Sc Hf Th,0.30992137613333326
Mo Sb La,0.3099268853399997
He Mg Ni,0.30992807401999983
Y La Os,0.3099348587999999
Y Ba Re,0.30994437493000004
Cr Sr Np,0.30994492913000005
Li Na Pd,0.3099459262533333
As Sr Mo,0.3099468794866665
Xe Yb Lu,0.30994855140999983
Yb Ac U,0.30995164262333336
Tc In Np,0.30995491186666635
Y Tb Pa,0.3099554067166663
N V Th,0.3099581694800001
He Cd Hg,0.30997179344999976
Tm Yb Ac,0.3099732750533331
Cs Ho Ta,0.3099734100466665
Sb Ta Th,0.30997390903
Ge Ce Nd,0.30997668907333314
Be Sm W,0.3099846420199999
Ba Ir Pb,0.30998547525666664
Y Ce Tb,0.3099883059899999
Ge Hg Th,0.30998973552399983
Na Al Ac,0.30999130223666665
Li V U,0.3099932337466666
He Pr W,0.30999343478999997
Sc Kr W,0.3099935547499999
Al Cs Pa,0.30999604075000015
He Y Ho,0.3099970229666664
Pm Yb Tl,0.3099977733066665
Si Ce Tb,0.30999992093999995
As W Tl,0.3100011146033332
P Nd U,0.31000257087333344
Sc Gd Tb,0.3100078210999999
Ho Re Pa,0.31000798043
Gd Hf Pu,0.3100086752499998
C Sr Tl,0.31001361575666664
Cr Kr Pa,0.3100142898666668
Si Hg Pu,0.3100160891866668
As Mo Ba,0.3100184878133335
B N Eu,0.3100233299933333
Pm Ho Er,0.3100243201166666
Be Ru Pu,0.31002653725666673
Cd Xe Pr,0.3100301903266666
Li Ti Kr,0.3100376554599998
Nb Cs Gd,0.31004034387666657
Ga Sr Hg,0.31004379832666645
Na Cr U,0.31004481608999995
Cd Sb Re,0.31004615488000004
Cd Sn Ac,0.31004695267666665
H Cu Au,0.31004700934666674
He Ru Pb,0.31005217483000014
Pr Yb Pa,0.3100529646966666
Ga Sr U,0.31005742122000013
P Sc Lu,0.3100575539066667
Na In Yb,0.3100591717933335
Ge Xe Os,0.3100592748199999
Tb Er Pu,0.3100601453266667
Na Cd Hf,0.31006070658000007
Sc Tb U,0.31006115459666667
P Cd Tl,0.31006153889999977
Rb Ta U,0.3100638674499999
Sr Gd Yb,0.3100745174466665
Sm Re Th,0.3100766307033333
N Ti Kr,0.3100795869766666
Na Sr Au,0.3100808896733335
Ga Lu Pb,0.3100819986166665
Nb Cs Os,0.31008529922000005
P In Hg,0.31009006118666665
Ga Tc Ce,0.31009008159666657
Mg Ni Sb,0.3100915565433333
P Cr Bi,0.3100919137783332
Li Pt Pu,0.3100944397966667
Sb Ho Hf,0.3100972973033334
Y Cd Sb,0.31010083993666665
H Mn Zr,0.31010126871333343
Pr Lu Tl,0.31010270538666657
P Sm Hg,0.3101027320033333
Be Sc Ta,0.31010488417333326
Sc Ga As,0.31010523800333334
Sn Pr Gd,0.3101064233366665
Er Yb Bi,0.3101076750566666
N Ru Dy,0.31010921757
Be Ga Nd,0.3101113846733333
Sn Eu Dy,0.31011263724333316
Li Ge Ru,0.31011583561999995
Ru Cs Tl,0.31011876564333324
Y Eu U,0.31012000070333323
Pr Gd Tm,0.3101212295066665
Mg Co Tc,0.31012273518999983
V Cs Ba,0.31013331010000006
Mg Si Mn,0.31014325313999996
Kr Y Ho,0.31014782034333327
Ca Nd Hf,0.31014805757999997
In La Eu,0.3101496473199998
Na Zr Xe,0.31014971320333323
P Pr Dy,0.31015830760000007
Mg Cu Ac,0.31016209130999994
He Cr Pm,0.31016733685666653
Li Y Nb,0.3101722684566664
Hf Hg Pa,0.31017281610000014
Mg Mn Os,0.3101744802233331
Si Sn Pr,0.31017667813333333
Nd Re Th,0.3101778826533333
Ca Ge Ho,0.3101783771599999
Pr Nd U,0.3101799794200001
Kr Nb Xe,0.31018136361333326
Ga Tm Pb,0.3101840394166665
Cs Au Np,0.31018870183166686
Sr In Os,0.31018993585666643
Be Zn Kr,0.3101938142233331
He C Tc,0.3101946316100001
Eu Er Tl,0.31019868197999984
Cs Au Th,0.31020214331666657
Hf Os Np,0.31020286552333326
P Ag Bi,0.31020485002999976
B N Hg,0.3102097108246667
As Lu Hf,0.3102108865166666
In Ce Tl,0.31021352557666654
Hf Hg Np,0.31021536112833314
Y Hf Pb,0.3102176422666665
C As Tl,0.3102201644266664
Gd Os Tl,0.3102269018366665
Ge Ba Hf,0.31023034370666647
Li Os Au,0.3102364546066667
Er Lu Th,0.31024083678999986
N Zn Hf,0.3102426769500001
Ge Ce Gd,0.31024503759666644
Na Al Si,0.31024580112999983
Si La Tb,0.3102489109366666
Eu Ho Os,0.31025967476666677
Kr Nb Ac,0.3102639166533333
Cr Sb Np,0.3102661222366666
Ge Pr Th,0.3102674567666666
Y Nd Pm,0.31027155532333334
Eu Re Os,0.3102757390466665
P Ga Np,0.31027874533666666
Cr Sb La,0.31028055766333335
La Ho Lu,0.3102822569966665
He Ge Gd,0.3102840352866666
Sn Lu Tl,0.31028603371999974
La Ho Os,0.3102923033299999
Lu Hf Ac,0.3102935800599998
P Er Tl,0.31029549010333324
P Hf Pa,0.31030585719333337
Ga In Pb,0.31031712179
Cd Sb Sm,0.31032057572666666
Sc Cd Ac,0.31032483070666655
Ga Dy Pb,0.3103276868633333
Ag Pm Bi,0.3103296218766666
Be Ba Au,0.31033018395666656
Ag Bi Np,0.31033089204333325
Mg Fe Pu,0.31033436656333346
Ag Pb Ac,0.31033758071
Ta Tl Bi,0.3103376827866667
Cr Sb Ce,0.31034473329999995
Cd Ba Os,0.3103453468166666
Y Pm Dy,0.31034623886666657
Mg Mn Sn,0.3103492411933331
La Tb Ho,0.3103547717500001
Er U Pu,0.31035495906333316
Ga Rb Dy,0.31035763885666645
Pm Ho Re,0.31035773495333335
Yb Tl Ac,0.3103579340499999
Ge Th U,0.31035858364666646
He Sc W,0.31036085329333324
Sn Pr Os,0.31036219343333304
Ga Pm Np,0.31036443773666655
Cr Ba Pa,0.31037157434666673
Pr Gd Tb,0.3103744851599999
Tc In Pa,0.31038005653666656
Tc Ce W,0.3103804885066666
Cr Cs Dy,0.31038267581000006
Na Cr Eu,0.31038582804000003
Si Pr Pm,0.31039217213333337
N Nb Pr,0.31039766391
Ce Gd Er,0.31040040395666674
Ge Hg Pu,0.3104019965166665
Li Ti As,0.3104039006733334
Mg Pd Pa,0.3104054498233333
Y Ba Sm,0.3104070094466666
Ho Er Ac,0.3104109859433333
Ni Se W,0.31041578882999993
He Cr Np,0.31041977801333326
He Zn Bi,0.3104200144633332
K V Ce,0.31042041018999994
Na Al Kr,0.31042419848999986
Si Ce Nd,0.31042870627333324
Cs Ta Re,0.3104335845416668
Be Si Er,0.3104337150333332
Mg V Er,0.31044533918333345
Be Ta Tl,0.3104480461299999
Mg Ag Ta,0.31045134350666664
Mg Ni Ce,0.3104528220866666
H Mo Rh,0.3104532259666668
Ge Hf Bi,0.3104621538486665
Y Ba Ho,0.3104625837233333
C Sr U,0.31046338338666674
Ru Bi Ac,0.31046421666999985
Ce Pr Hf,0.3104647118066666
Y La Gd,0.3104655125199999
Sr Tm Hf,0.31046779252999995
Eu Gd Re,0.3104701193833332
Gd Yb Ac,0.3104703084666665
Si As Ho,0.3104716059466665
Eu Re U,0.3104734855333335
Si Sb Hf,0.3104737335166666
Kr Ir Bi,0.31047550107999994
Sm Eu Tb,0.31048084178333324
B Cs La,0.31048278067833335
Na Ru Th,0.3104912801500001
Tc Sm Dy,0.3104969128966667
Cd Er Bi,0.3105015054900001
Sr Y Re,0.3105029567533332
C Mg Ti,0.31050376280766645
Na Zr Ac,0.31050550521000014
He P Yb,0.3105084552266664
Li Zr Pr,0.3105132610433335
Kr Rb Zr,0.31051535078333314
Kr Yb U,0.31052133208666666
H Fe Yb,0.31052331890999985
B Mg Sc,0.31052360283299973
Pr Tm Tl,0.3105272131833332
Er Hg Pu,0.31053710133333323
Mg Rh Eu,0.31054131519666656
Na V Pb,0.3105418521899999
He Nb Xe,0.3105430169633333
Rb Zr Sb,0.31054538684
Pm Sm Er,0.3105458135266667
Mg Ti Hf,0.3105463461033333
Li Ga Ag,0.31054684625333334
K Cr Cd,0.31054695269333316
Ba Nd Hf,0.31055078368666644
Xe Yb Os,0.31055191090666656
He Ir Bi,0.31055247250666657
Ag Xe Pb,0.31055448346666653
Y Os Pu,0.3105546743300001
Eu W Pu,0.31055730620666644
Sc Tb Tl,0.31055882758000014
He C P,0.31056107381666664
Li B Si,0.31056448390833324
Xe Yb U,0.3105645281766667
N Al In,0.3105683093109998
Y La Nd,0.31056908198333316
Hf Os Pa,0.31056917099000003
Na Nb Th,0.31057348646000005
Kr Yb Lu,0.31057352535333344
K Zr Lu,0.3105831810616665
Pm Ta Np,0.3105870476233333
As Sn W,0.3105885257366667
Cr Sr Pa,0.31058917174333306
Ce Tm Re,0.31059865649666674
Li Be Co,0.3106053667900001
Mg Ti Ho,0.3106119752006666
Ba Er Tm,0.3106130014666667
K Co Cs,0.3106170593799998
Ce Nd Ho,0.3106173947299999
Nb Pb Th,0.3106183632899999
In Sn Np,0.31062598895999977
Al K Sc,0.3106294142666666
W Re Bi,0.3106319836066667
Ge U Np,0.3106370175566668
Mn Cs Bi,0.3106386197233334
Ge Rb Yb,0.31064004651333316
He Yb Lu,0.31064466383666656
Mo Sb Xe,0.31064507528000007
Ru Ba Pb,0.3106453849266666
Mg Mn Tl,0.31064999083000006
N Ta Re,0.3106503796133332
Sr Yb Os,0.31065348882666655
B Na As,0.31065398675333333
Rb Ta Tl,0.3106552781133331
Ga Rb Lu,0.31065663933666615
Sr Lu Hf,0.31066155389666655
Mg Al W,0.3106725853133331
As Sr Ta,0.3106740383566667
Be V Bi,0.3106760068056667
Ca Ga U,0.3106799035933332
He B Cs,0.31068117262433326
K Ga Mo,0.31068204413833317
He Nb Ac,0.3106858095299998
Sr Ho Re,0.31069821513333346
Cs Dy Ta,0.31070030765666673
Mg Cu Kr,0.3107055074533333
Sc Pr Lu,0.3107103887633333
N Ca Cu,0.3107159492166665
P Eu Ho,0.3107172291633333
