phases,average probability Tc>10K
Au Cs,0.1389533300966666
Cu Zn,0.1389443123733333
Pb S,0.13893467774
Br Ta,0.1388785385633334
Sn Sr,0.1388484961366665
Br Zn,0.13872573469
B Hf,0.1386538747899999
Au Na,0.1386473392466667
Sn Zn,0.1386432804399999
P Sn,0.1386165269199999
Cu U,0.1385773070599998
As Tl,0.1385743392766666
Br U,0.13843342704
Cu Te,0.1383741385333332
Cu Tl,0.1383605840333333
Cl Tb,0.1382850031966666
Cl Gd,0.1381512629333333
Au Sn,0.1381315809599999
Ag Al,0.13807081483
Cd Rb,0.1380332994933332
Br Si,0.1379877637133333
Cu P,0.13798162428
Ge Rb,0.1379714864333333
Br Rh,0.1379336663633334
Ag B,0.1379000839266667
Cl Pd,0.1377986154166666
Er Zr,0.1377982766833334
As Zn,0.13776582344
B Sc,0.1376009785366667
I Sr,0.1374989112433333
Be Zr,0.1374355765966666
F Na,0.1373690528616666
I Si,0.1373675441099998
Th Zr,0.1372876569666667
Cl Co,0.1372010957033333
F Se,0.1371421519333332
Al Bi,0.1370129760633334
Na Tl,0.1370060235133332
Br Pb,0.1369586159866665
B W,0.13694724634
Ti Zr,0.1369175308266667
Al Re,0.13687770691
Cu La,0.1368097408099999
Al La,0.1367786131366668
Mn Ta,0.1367695073466667
Na Te,0.1367480639866667
I Te,0.1366940034833333
As U,0.1366047254833333
Cu Rh,0.1365244941816666
Al Si,0.1365210231466667
S Si,0.1364990371933334
Al Pt,0.13645292167
As Ta,0.13643241889
Sn U,0.1363141326133334
Cs Tl,0.1362390700433334
Cs Te,0.13618774984
B La,0.1361103435066666
Mn Rh,0.13600042622
Au Mn,0.1359299578333334
Cs Zn,0.1359249735433334
As Sr,0.1358920014599999
Mn Te,0.1358841891333334
Na Zn,0.1357847453566668
H Kr,0.1357562654333333
I Ta,0.1356710456499999
Cu Si,0.1356429396633333
Sn Te,0.1355586177766667
Cl Tm,0.1354719731066667
Se Tl,0.1354398880866666
Se U,0.1354202192066666
Mn Si,0.13541008892
S Te,0.1353980901966666
Mn Zn,0.1353735847466666
Au Ca,0.1353725985799999
Au S,0.1353459020066666
Cu Pb,0.1352793105766666
B Ge,0.1352461374333333
Br W,0.1350840016599999
