#phases,average probability Tc>10K
phases,probability
B Tb Pt,0.136580855148
Al Xe Hf,0.1365788412866665
B Pr Re,0.1365781042999999
Co Cs Eu,0.1365768031809999
P Cu Tm,0.1365749837566666
In Cs Pm,0.1365746069000001
Cr La Re,0.1365721189900001
Co Sn Ta,0.1365695349866667
Ca Sc Er,0.1365692718933334
Tc Cs Gd,0.1365688144966666
Cs Ce Eu,0.1365685736333334
Cr Ag Tl,0.1365662240599999
P Cs Pa,0.1365651222033333
Na P Tb,0.1365635875333332
Sn Te Tb,0.1365619006833334
As Pd Nd,0.1365608726653333
Br Pm Pb,0.1365605839933333
Se Eu Lu,0.1365518020853333
Sb Cs Nd,0.1365512212709998
Ag Sn Sm,0.136550843
Cu Tb Hg,0.1365497169266666
Al Sr Sb,0.1365489523666667
Na Sm Er,0.13654787565
B Pr Nd,0.1365468515956666
P Sr Au,0.1365466553066667
B Pa U,0.1365458314113332
Ti Rh Te,0.1365427160723332
Mn Xe Au,0.1365423989433332
Br Dy Th,0.1365416994466668
Sb I Gd,0.1365414669336666
Cu W Np,0.1365405089733333
Ca Ge Tl,0.1365386094016666
P Zn Te,0.1365357181099999
S Se Ce,0.1365342224519999
S Xe Cs,0.1365329705866667
Se Nd Tb,0.1365327228810001
F Na Os,0.1365315009829999
B Eu Tb,0.1365300262633333
Rh Te Tb,0.1365292523366667
Cu Zn Ce,0.13652913038
Rb Th Pa,0.1365275258066666
Kr Zr Ho,0.1365269360866666
Mn La Dy,0.1365249317333333
Ti Zr Ac,0.1365248493933333
Si Ru Tl,0.1365237107033333
Y Pd U,0.1365220918199999
Br Pm W,0.1365219061266665
Rb Pd Ce,0.1365216329033332
Sc Ba Eu,0.1365198715333333
Se Er Th,0.1365189017566667
Mn Ni Sn,0.1365171683986666
Sc Cr Bi,0.1365146601399999
Sc Ag Ba,0.13651290184
He B Tl,0.1365078606216665
Be Mn Re,0.1365067397689999
As Pm W,0.1365049941900001
Co Cs Sm,0.1365040615249999
F Na Dy,0.136503513986
As Hf Pu,0.1365023266333334
Na Sm Pt,0.1365018338233333
B Sr Pa,0.1365018334133332
As Tc Sb,0.1365016989613334
Cu Nd Dy,0.1365009976433334
F Na Lu,0.1364982913876667
Cs Pr Ho,0.1364982103299999
P Ca Er,0.1364978329733332
B Sm Tm,0.1364973937433332
Br Eu Tb,0.1364955060566666
Be Ta U,0.1364911448000001
B Pm U,0.1364905003459999
Zn As Kr,0.1364883571286667
Br Pd Eu,0.1364880899273332
Se Pm Au,0.1364877187566667
Cu Tm Tl,0.1364753458933332
Cr Cd Pb,0.1364741223599999
Mn Zn Tb,0.1364724609316667
Cs Yb Os,0.13647142605
Zr Ho Pa,0.1364661963066666
Cu Nd Ho,0.1364660824299999
Mn Cd Yb,0.1364649322033333
Ti Cs Os,0.1364645191966668
Ge Se Th,0.1364636149889998
Mn Rh Pa,0.1364625373933333
S Cr Dy,0.1364617783066666
Na Dy Hg,0.1364613131166666
F Y Lu,0.1364590103216666
Ge Te U,0.1364558686226667
Tc Ba La,0.1364554286033333
Ta Au Bi,0.13645447778
Be Sn Hg,0.13645355062
W Hg U,0.1364534106766666
Cu Ag Ho,0.1364533768499999
Na Os Pb,0.1364526067499999
I Xe Er,0.1364509776033333
B Sb Eu,0.1364488080953332
Br Tc Lu,0.1364436196533333
Rh Lu Ta,0.1364399323666666
B Tc Th,0.1364392556766667
Sc Cd U,0.1364388598566664
S Cd In,0.1364354413383333
Se Ru Th,0.1364353106150001
Sr Ba Re,0.1364341223066666
F Rh Bi,0.1364327832466667
Cr Mn Np,0.1364316181266666
Be I Xe,0.13643085168
He Cr Se,0.1364301394900001
Cu Ag Dy,0.1364279978733333
Ni Br Te,0.1364260680568999
Ni Rb Tc,0.1364260223691666
Si S Pt,0.1364259631566666
Be Al Pr,0.1364253099466666
Ba Er W,0.1364251839733334
Be Ba Tl,0.1364237902623333
Na Cr Pa,0.1364236800166668
Na Pm U,0.13642160272
Ca Ti Ta,0.1364187726286665
Cl Xe Ir,0.136418177674
P Cs Np,0.1364175944966668
Sr Au Pb,0.13641531186
F Y Th,0.1364140805413334
Ca Pr W,0.13641394013
Ba La Sm,0.1364132641133333
Co Br In,0.1364112833176667
Na Tc Bi,0.1364097177233334
As Ce Ho,0.1364090685823333
F Sr U,0.1364061192246667
Sr Y Ag,0.1364047596399999
Br Nd Os,0.1364022511066667
Br Kr Te,0.1364015754583334
Br Nd Ho,0.1364005692833333
B Er Os,0.13640017345
Rb Pm Yb,0.1363985315066666
Al Ni Rh,0.1363958285133333
Cr Sm W,0.1363958156733333
Na In Pt,0.1363955548166665
Y Cd Hg,0.13639427985
B Ni Pt,0.1363935685626667
Be Ca Re,0.1363875835133332
P Cr Cd,0.1363857518683333
Al Os Th,0.1363829969533334
As Tl Ac,0.1363826854476666
Ni As Tl,0.1363817434463333
Sb I Tb,0.1363806526300001
I Pt Pu,0.1363788929133333
Mn Cd Lu,0.1363770954666666
Al Sb Bi,0.136377037944
F Ba Re,0.1363704598142333
Kr Rb Th,0.1363694132199999
I Pm Eu,0.1363671627500001
Al Ru Sb,0.1363664326299999
Cd Sn Sm,0.13636595543
Al Eu Ho,0.1363656840533334
Te La W,0.1363650019166667
F Rh Ag,0.136363628386
F Y Dy,0.1363613333743333
Rb Tc Np,0.1363609038266666
I Xe Sm,0.1363602183033332
Cd La Au,0.1363588134633333
Si Mn Ce,0.1363573962023334
Cs Dy Lu,0.1363571712166666
Si Ti Cr,0.1363566755966666
P Pb U,0.1363546667583333
Ru Hf Au,0.1363542418000001
Cu Tc Sm,0.1363542196833334
Sn La Lu,0.1363539711133333
Ru Tl U,0.1363518790233334
Ti Mn La,0.1363513460279999
Te Ba Ho,0.1363496930533334
Se Er Pt,0.1363470007199999
Se Lu Re,0.1363456167433332
Al Sc Ce,0.13634421518
Xe Cs Bi,0.1363441964466666
Cu Ce Hf,0.1363436231933332
Co Ge Cs,0.1363428005033334
Sn Re Th,0.1363421691266667
Al Eu Dy,0.1363418302200001
Ca In Re,0.1363386753553332
Kr Cs Hf,0.13633772464
Br Gd Hg,0.1363361548166666
I Tb Tm,0.13633450298
Sr Cd U,0.13633332814
Al P Ac,0.1363282204033333
Si Cd Tl,0.1363275559366667
Na Pr Hg,0.1363267477233334
K Ni Os,0.1363250112276666
Y Yb W,0.13632306938
Ca Sc Th,0.1363228082466666
Y Pd Au,0.1363220675000001
Si P Sr,0.1363188233366666
Cu Ru Gd,0.1363162314966665
Cu Pd Ag,0.13631541392
K Gd Ac,0.13631436331
Cr Rh Pd,0.1363126690066667
Ge Cs Ce,0.1363117512
Al Nd Yb,0.1363099225600001
Sc As Pa,0.1363098332650001
Ru I Ac,0.1363088744399999
P Ru Ba,0.1363030287533333
Mn Ru Nd,0.1363014531766666
Ca Ti Zn,0.13630074219
In Tl U,0.1362979720713333
S Co Se,0.13629672251
Rh Tm U,0.1362939658533334
Cr Ge Te,0.1362903673749999
Na Sr Tb,0.1362892437166667
Zn Ru U,0.1362853173323334
As Sr Ir,0.136283118169
S Ba Tm,0.1362798164683333
P Se Tm,0.1362794329356666
Co I Tm,0.136276181255
F Rh Nd,0.1362745394893335
Cd Cs Ir,0.1362729280049999
He Cs Pb,0.1362720463433334
Se Ag In,0.1362715377673333
Na U Pu,0.13626880469
Ru W U,0.13626876782
Ca Ru Cd,0.1362678845066667
B W Ir,0.1362645784206665
Ca Y Pu,0.1362634215433332
S Tm Pb,0.13626199182
B Xe Ta,0.1362594237566667
Rb Xe Pr,0.13625806724
Cu Ho Hg,0.1362517284033333
Rb Yb Pa,0.1362501414600001
Ba Er Ta,0.1362486110166666
Al Sc Pa,0.13624729398
Cr Hf Re,0.1362438352999999
Se Sm Pt,0.1362401248076666
He Cl Ce,0.1362393101233333
Rh Sn Ce,0.1362365998266667
Be Al Gd,0.1362305583
Ti Se Hg,0.1362305464366666
Cr Pt Tl,0.1362300534166667
Ba Nd Hg,0.1362290752766666
Al Tm Hg,0.1362270148766666
Zn Ge Rh,0.1362262473500001
Sr Y Sm,0.1362241751299999
Na Pt Bi,0.1362234563533333
Be Ni Zr,0.1362226489506667
B Ta Pu,0.1362225249199999
F Rh Er,0.1362200186509999
Cr Eu Tl,0.1362193964866666
I Eu Pu,0.1362187499166668
Sc Zn W,0.1362159486999999
Na Ge Re,0.1362159365486668
F Cs Pm,0.1362151827449999
Br W Pa,0.1362120252866667
F Al Kr,0.1362112221343334
Ca Sc Tc,0.1362103968366665
Al Zn Pu,0.1362094354633333
F Cs Np,0.1362090746043334
Ti Mn Hg,0.1362087042066665
Si Mn Co,0.1362076894933333
B Nd Dy,0.13620639928
B Ni Ag,0.1362050223703334
Cr Re Pb,0.1362041332833333
Sc As Np,0.1362001798333333
Mn Gd W,0.1361994376666666
Y Gd Au,0.1361979032466666
Na Rh Ac,0.1361977025933332
Sr Te Hf,0.1361976131766667
Rh Pd U,0.1361971640733333
As Cd Ir,0.1361964757746666
Pd Cs Sm,0.1361963432199998
B Tc Pr,0.13619483384
Mn La Os,0.1361905855533333
Ti Y Pb,0.1361866105266667
F Cs Pa,0.1361861978926667
Be Al Dy,0.1361825896033333
Al Mn Ni,0.1361795573353333
Sc Sn Lu,0.1361786176533333
Be Mn Eu,0.1361758243166666
Eu Ta U,0.1361730409999999
He Br U,0.1361729842999999
Mn Tc Ru,0.1361709193833333
Rb Er Pa,0.1361685086799999
Mn Tc In,0.1361666641466666
Y Ta Os,0.1361661476866665
Eu W Au,0.1361638370933332
P Mn Lu,0.13616360681
Se Au Pa,0.1361633055600001
Cd Tl U,0.1361626441133333
K Ce Pm,0.1361598843399999
Rh Sn Ir,0.1361581453549999
Br W Np,0.1361551780899999
Zr Sb Np,0.1361544154980001
Sr Y Eu,0.1361525438399998
P Tc Rh,0.1361522116999999
Re Au Tl,0.13615049093
S Ta Tl,0.1361500977576666
Al Pb Pu,0.13614827851
Be Br Gd,0.1361479118066665
Ge Br Sb,0.1361455886599999
S Ca Ce,0.1361440318266667
Ni Y Sn,0.1361437633223332
Sc Cr Re,0.1361427694166665
Be Cu Th,0.1361426479866666
Si Re Tl,0.1361424391166666
Na Ho Pb,0.1361422956566667
Cd In Sn,0.1361420243819998
He I Hg,0.1361408448399999
Rb Sb Ce,0.1361390453066667
Tc Ba Hf,0.1361348957499999
Be Al Ho,0.1361344686833332
Na Ir U,0.1361340759356666
P Y Eu,0.1361324229733333
Be B Sb,0.1361323999436667
Cr La Eu,0.1361312925166665
Mn Gd Hf,0.1361274835233334
Cs Ce Pt,0.1361245862966666
Na Ba Ir,0.1361230264966667
Br Pd Sm,0.1361219473116666
I Hg Pa,0.13612105799
Ba Gd Au,0.1361199636833332
Sn Bi Th,0.136119523205
S Lu U,0.1361185834316667
Ag Ta U,0.1361180597599999
P La U,0.13611753084
F Ru Au,0.1361153012973332
Kr Zr Pd,0.1361137476566666
S Y Pd,0.1361127229566666
Y Ba Pm,0.1361127004766666
P Ru Au,0.1361121185633335
Al Sc Ir,0.1361106429689998
Ba Pb Th,0.1361079391433333
B U Pu,0.1361067935216666
Si Hg Tl,0.1361062419333334
Sc Ba Sm,0.1361060855299999
Na Ti Ru,0.1361047286333332
As Hf Pa,0.1361038052866666
Cr Se Xe,0.1361034752033334
B Ti Gd,0.1361033705566666
K Ni Tm,0.1361025105146666
Ru Rh Nd,0.1361014333366667
P Te Ta,0.1361001589046666
Rh Sn Xe,0.1361001220023333
Cl Co Kr,0.1360968424840001
Mn Sr Ho,0.1360965266366667
Be Sc Y,0.1360947335099999
He In Cs,0.1360946666566668
Sc W Tl,0.1360935744466665
P Tl U,0.1360931461099999
F Na Ti,0.1360922731793334
Sn Er Bi,0.1360903500333333
S Cs Pu,0.13608974852
Se Dy Er,0.1360884024233333
Zn Sn Er,0.1360883308133334
Ti Rb Ac,0.1360878990766666
Be W Au,0.1360841970633333
Se Er Bi,0.1360840864483333
P Ba Bi,0.1360833662599998
Sc As Xe,0.1360826111333333
Si Y Pr,0.13608245828
S Ti U,0.1360799512199999
S Sr Hg,0.1360757707633333
Mn Sr Pr,0.1360718592899999
Cu Au Np,0.1360706230966666
Al La Tb,0.1360704693633332
Ca Re Hg,0.1360696215066667
Sc Sn Yb,0.1360690480899999
Cr Os U,0.1360680909700001
Ni Cu Te,0.1360668870716666
Ge Br Tm,0.1360626544166666
Si Ta Bi,0.1360617872199998
F Hf U,0.1360617327359999
F Ba Eu,0.1360602705523333
Ca Tb Ta,0.1360595822866667
Cr Cu Kr,0.1360574188
Na Sr Pr,0.1360572334923333
Zr Ho Np,0.1360558943466666
Cr Sn Pm,0.1360539399933333
Co Cs Pt,0.1360518509383334
S Ge Tl,0.1360516610686666
Mn Ni Se,0.1360497412727999
P Sn Yb,0.1360491707166667
Tc Ag Sn,0.1360466652433334
Zr Sb Pa,0.1360457576933333
Si Se Pu,0.1360456636533334
I Gd Tm,0.1360434411233334
Sr Rh In,0.1360429668466667
As Pd Er,0.1360428772973333
Na La Tm,0.1360425607833332
Sc Cs Pu,0.1360401493866666
As Ce Pr,0.136037619384
Cs Pr Os,0.13602969319
Na Sr Os,0.1360287913466666
He Zr Dy,0.1360284903099999
Ta Bi U,0.1360277446323332
Ru Au Tl,0.1360271250999999
S Ba Gd,0.1360199316806665
P Cs Pm,0.1360174485833334
Se Yb Re,0.1360149581833332
Na Tm W,0.1360145564699999
Y La Eu,0.1360134072766666
S Sb Pb,0.1360093826649999
Al Sc Np,0.1360089484133334
Zn In U,0.13600885473
Si Ca Co,0.1360083339949998
Ca Hg Bi,0.1360074037566667
Al Ce Pb,0.1360068020066667
In Sn Eu,0.136006210745
Y W Os,0.1360059344566667
Pd Ba Au,0.1360044393099999
Mn Nd Eu,0.1360036634900001
Zn Cd U,0.13600212034
Te Ta Hg,0.1359945584533333
Ta Pt Au,0.1359852928933334
Te Lu U,0.1359852705033332
Sr Rh Re,0.13598463365
Na Co U,0.13598460552
Ag In Sn,0.1359843104933333
Cr Nd W,0.1359836799266666
S Cd W,0.1359832352866666
F Mn Gd,0.1359802242943333
Zn Rh Nd,0.1359752449500001
B Sb Pt,0.1359734293476667
Be Tc Sn,0.1359727607133332
Sc W Pb,0.1359719627033333
B Tc Dy,0.1359698600499999
Br In Ce,0.135968951122
Ti I Ce,0.1359676154933332
Si Tc Au,0.13596576394
Cu Tm Pb,0.1359653113366667
Cr Rh Tm,0.1359639953066666
Sn Er Pb,0.1359629979333332
B Ho Er,0.1359607508323332
Cu Sr Pa,0.1359603504733332
Se Ru Lu,0.1359601223366666
Co Cu Pb,0.1359599286199999
Si W Hg,0.1359566536066666
He Se Rh,0.1359550498666666
Se Tc Ag,0.1359541717966666
In Cs Ir,0.1359534864866666
I Ce Ho,0.1359496380533333
Eu Ta Au,0.1359485748700001
He Zr Sb,0.1359469537666665
Te Ba Os,0.1359447633099998
P Ti Y,0.1359446196566667
Se Eu Dy,0.1359425912583333
Cl Pm Ir,0.1359399774766667
K Ce Pa,0.1359385455466666
Zr Pr Ac,0.1359381833666665
Ge W Au,0.13593651189
Tc Ba Tl,0.1359360357466666
Na Zn Gd,0.13593552357
In Ta Au,0.1359344252666666
Br Tm Hg,0.1359332812999999
He Cr Mn,0.1359321555416666
He Si Se,0.1359299377266666
Ca Sm Re,0.1359276453099999
Cl Ir Pu,0.1359253764369999
Be Ca Bi,0.1359247254333334
Rh Hf Th,0.13592283539
As Hf Np,0.1359228253933333
B Cd Np,0.1359182880166666
P Au Tl,0.1359172909933334
P Rh Nd,0.1359154854933331
Pd I Tm,0.1359134645933333
Al Si Tm,0.1359129574333332
Sn Pm Ta,0.1359114262266666
Rh Cd Hg,0.1359102826433331
Kr I Eu,0.1359061798166667
Rb Tc Pa,0.1359058629699999
Ca Ru Bi,0.1359039292299999
Rh La Th,0.1359003726633333
Zn Rh Pt,0.1359003008899998
Se Er Lu,0.1358994932026665
Al Ce Hf,0.1358987791833334
Rh Ba Ce,0.1358971703733333
Br Tb Pt,0.1358955705666668
Al In Yb,0.1358943779666666
Cr Os Au,0.1358943371000001
Al Kr Tl,0.1358926485100001
Mn Tb W,0.1358908749266666
Se Ce Tl,0.1358899539693332
Y Yb Ta,0.1358895733733334
Zr Xe Gd,0.1358873625466667
Al Ge Yb,0.1358868147433332
Ru La U,0.1358862637
Ti Br Tc,0.1358845475366664
Cr Tc Ta,0.1358825975499999
B Pm Ta,0.1358821883743333
P Ge Y,0.1358800096666665
Ca Lu Hf,0.1358771368199999
Ni Cd I,0.1358759638303333
Cu Sr Np,0.1358708221999998
Cu Eu Yb,0.1358707433533333
Cs Tb Yb,0.1358705172466667
Y Pr W,0.1358692141633333
Zn Au Pb,0.1358644617066667
Ge Te Au,0.1358633419533333
Ni Zr Re,0.1358615535806666
Y Te Gd,0.1358603204066667
Y Lu W,0.1358600827733332
Be Se Th,0.1358599448876667
Al Yb Th,0.1358585775599999
Sn Ho Hf,0.1358560725533333
Si Cd Ta,0.1358517342433333
Se Cd Os,0.13584662554
Kr Rb Er,0.1358434876666666
Ca Ru Ag,0.1358423439699999
Ti As Ce,0.13584233115
Se Tc In,0.1358418571899999
B Tm Pt,0.1358407331946666
Rh Dy Ta,0.1358382896233333
Se Kr Rh,0.1358346916466665
Be I Pa,0.1358324744766667
Sc Ru U,0.1358324242866665
B Pd Nd,0.1358250755823334
Si Cu Tm,0.1358241501599999
Rh Yb Tl,0.1358224702766666
Cu Sm Yb,0.1358207539333332
P Co Br,0.1358163254966666
Cs Er Tm,0.1358151122733334
Sc As Pm,0.1358148709399999
B Sr Np,0.1358101011033334
He P Cs,0.1358086392733332
Si La Hg,0.1358065591633332
Ca Y Xe,0.1358055921266667
Se Sm Dy,0.1358051898433332
K Ce Np,0.1358029745733334
Na Eu Pt,0.1358029594633333
Te Th U,0.1357971738866666
K Xe Ir,0.1357962242633333
Ti Cu Eu,0.13579225588
Cr Mn Pm,0.1357915727533332
Ru Sn Th,0.1357902121033332
Cr Se Pm,0.1357895930733332
Na In Th,0.1357834818646666
He Zn Br,0.1357817057866665
Br Tc Dy,0.1357813345466667
Na Tc Sm,0.1357807824433334
Cu W Pa,0.13577695752
Mn Cd Os,0.1357697834733332
He Al Zn,0.1357667667200001
K Kr Sb,0.1357666464273333
Sn Nd Eu,0.1357654845733332
Zr Tb Pa,0.1357641231299999
Na Yb Hg,0.1357578312766667
Cu Ge Th,0.13575780953
Si Sr Tl,0.1357554335499999
P Se Os,0.1357539899233333
Ba Pt Pb,0.13575040802
Sb Cs Pt,0.1357500686826666
Cu Gd Pt,0.1357489818866665
I Re Np,0.1357446444966665
Al Pb Np,0.1357445561533332
Sc Br Ir,0.1357441869106666
Tc Te Au,0.1357423467533333
Na Er Bi,0.1357407623533332
Cu In Ho,0.1357397750833333
Cr Sr Re,0.1357389500599999
Na Lu Hg,0.1357382905499999
Se In Th,0.1357351190833332
Zn Te La,0.13573370761
Br Xe La,0.13573312512
Cd Ba Bi,0.1357280900699999
As Sr Pu,0.1357272422176667
Se Kr U,0.1357262884166666
Mn Ru Er,0.1357240458499999
Cr Pr U,0.1357216864723332
Cd Te Hf,0.1357215678966667
Sc Ge Y,0.1357209800533333
B Kr Tl,0.1357189572289999
K Kr Tm,0.13571287275
Te Yb U,0.1357128489323334
Ca Ti Tl,0.1357105296133333
Cu Au Pa,0.1357075527833333
Y Sn Ac,0.1357066765433334
Rb Tc Pm,0.1357062557133333
F Mn Ho,0.1357033930953332
S La Tl,0.135701969449
Na Cr Np,0.1357019278499999
Ca Yb Hf,0.13570050385
Si Tl Bi,0.1356999242433333
Na P Pr,0.13569588655
Se Ag Pt,0.1356945732099999
Sn Os Bi,0.1356934710633333
B Ho Re,0.1356909827366667
Na Tm Ta,0.1356907595499999
Cs Pr Dy,0.1356902143133334
Be B Ho,0.1356896958523332
Zn Ag Ba,0.1356895356433333
Be Cu Ge,0.1356867236116666
Si Rh Os,0.13568528669
Mn Ag Pt,0.1356847900299999
Sc Ru Au,0.1356833908499999
Y Tc Pb,0.1356825079033333
I Yb Ir,0.1356822834909999
B Dy Lu,0.1356788647766666
Br Er Os,0.1356778345
Ni Cu W,0.135672399422
S Rh Pd,0.1356719358566666
Sc Tc Ba,0.1356717800466666
He Cs Hf,0.1356716082033333
P Te Tl,0.1356693603333334
F La U,0.1356668828493333
S Zn Sr,0.1356661126463334
Te Ba Pr,0.1356650929833335
He Al Pb,0.1356647503866666
Al Zn Xe,0.13566281172
Cr Tb Au,0.1356626591533332
Kr Rb Yb,0.1356591756866667
Mn Hg Th,0.1356581662999999
Ta Re U,0.13565771101
Se Gd Hg,0.1356564472643333
Mn Ge Pt,0.1356551702880001
Y Rh Xe,0.1356551455533334
F Na Yb,0.1356544971458
Sn Xe U,0.1356527755933332
Al Ti Nd,0.1356522110816666
Pd Cs Nd,0.1356515630166667
F W U,0.1356479343246667
Cs Ir Hg,0.1356470425866667
Ca Ge La,0.1356457510733333
Y Hf Th,0.1356412986866667
Ti Br Th,0.13563919589
Rh Pb Th,0.1356379954599998
Zn W Pb,0.1356368058633333
S Sc Hg,0.1356338729666665
Be Br Tm,0.1356331501133333
P Sr U,0.1356317982633333
Mn Rh Pm,0.1356311627666666
Be Sc Ba,0.13563035451
Ti Y Hf,0.135627712802
Co Br Ru,0.1356220056233333
Al Pd Ag,0.1356206282366666
Na Tb Pb,0.1356180792033334
B Pr Lu,0.1356153762816666
Cu Pr Sm,0.1356148160523332
Cs Tm Th,0.13561458513
B F Kr,0.1356116819469998
Se Ag Th,0.1356113643333333
F Te Hf,0.1356113306996667
B Tl Ac,0.1356106633299999
Rh Sn Pu,0.1356104673266666
Se Cd Pr,0.1356103412916668
Se In Bi,0.1356102897483333
Na Ir Au,0.1356100328983333
Sc Zn Ta,0.1356083385166666
Zr Sb Pm,0.1356074481600001
Mn Lu Hg,0.13559983458
Ge I Ac,0.1355997523433333
As Pd Th,0.1355992705693333
Nd W Au,0.13559463521
F Se Lu,0.135591915806
Cs Lu Os,0.1355887158033334
Na Cd Dy,0.1355860647066666
B Nd Th,0.1355849340233332
Rh Er Hf,0.1355834435833333
F Mn Pr,0.1355828321239998
Rh Xe Ba,0.1355797039066667
S Cr Os,0.1355783219616666
Ca Ru Hg,0.13557668976
Sn Os Pb,0.13557586203
He Zr Ho,0.1355745014433332
Cu Ag Os,0.1355744410766667
Sn Tm Au,0.13557054633
Cu Cd Tb,0.1355694287566667
F Ni I,0.1355684016652333
He Br Ta,0.1355639321733333
B Sb Er,0.1355634431603334
Y Tc Hf,0.1355618956633333
Y In Re,0.1355585768
Al Ag Dy,0.1355538901766667
Sr Rh Eu,0.1355526868999999
F Cd U,0.1355512981363332
Sr Rh Sm,0.1355503517866666
B Tb Re,0.1355499724886666
Sc Ti Y,0.1355467796566666
Sc Y Eu,0.13554386579
Al Lu Th,0.1355418847966665
Mn Er Re,0.1355416664033333
Zn Y Th,0.1355397619833332
Se Tb Re,0.1355370943133333
S Mn Ce,0.1355350780109998
Zn Rh Th,0.13553197657
Be Sn Eu,0.1355314486233333
Cr Ag W,0.1355300188833333
Cd Au Tl,0.1355297953733333
Y Tl Th,0.1355268202066668
Ba Hf Th,0.1355257347933332
Cr Se Np,0.1355250715233333
Te Hf Hg,0.1355233795933332
Co Rb Ce,0.1355205047116666
Ca Sr Th,0.1355204163833333
Se Ho Re,0.1355166238233333
Se Pr Nd,0.1355163322076666
Sr Sn Er,0.1355150132033332
Na P Ho,0.13551493284
Cr La Sm,0.1355148484633332
Be Na Pt,0.1355143781999999
Sc Hf Ta,0.1355120487933332
Sc Te Pb,0.1355103700033333
Se In Pt,0.1355091772546667
Ca Gd W,0.1355083395233333
Br Tc Pd,0.1355065565166666
Br Tc Os,0.1355050535966666
Cu Nd Os,0.1355033458433333
Yb Au U,0.13550225445
Sr Y Nd,0.1355007031666668
Sm W Au,0.1354994799900001
Co Cu Zn,0.135499411011
Y Tc Tl,0.1354967949466666
Ca Y Np,0.1354957657133333
Sn Sb Au,0.1354944209963332
K Kr Gd,0.1354918492366667
Br Pb Pu,0.1354894351433332
F Ca Pr,0.135489434896
Al P Kr,0.13548934379
Cr Zn Sm,0.1354869152
S Ge W,0.1354850686613333
S Se Pu,0.1354825535326667
Co As Gd,0.1354802912723334
Ge As Ir,0.1354792457291665
He K Ce,0.1354780146016668
Br Sb Re,0.135476846305
Sc Hf W,0.1354763045133333
He Mn Rh,0.1354752726799999
P As Kr,0.1354750071999999
Ba Re Hg,0.1354668079566666
He Rb Th,0.1354664719966667
Y Re Bi,0.1354664717333332
Y In La,0.1354626998433333
Na Gd Hf,0.1354624474466667
P Sn Dy,0.1354611100466666
Ge Tc Sn,0.1354561319199999
Ca Sr Tc,0.1354540945366666
S Sc W,0.1354533731186667
Cr Sm Tl,0.1354528961266667
I Eu Pa,0.1354505873600001
Si Y Dy,0.1354497006733333
Ca Cd Sm,0.1354493855433332
Cu Ag Tb,0.1354413363766667
Si Co Sn,0.1354406446693332
P Te Pb,0.1354385018003333
Si Y Ho,0.1354381610866666
Zr Gd Pu,0.1354380375066666
Cr Dy U,0.1354354192566667
Ni Rb Yb,0.1354346488749999
Se Ru Dy,0.1354339769899999
Al Er Os,0.1354334914500001
Br Ho Er,0.1354333848066666
Ca Ba Pu,0.1354321922966665
Ca Sr Pt,0.1354319654133333
Cu Xe Ta,0.1354313860866667
Mn Yb Hg,0.13542995235
B Hf Pu,0.1354297976833333
Zn Y Tc,0.1354294645699998
Be Sb Cs,0.1354291006833334
Ca Tb W,0.1354272716733333
Y Dy W,0.1354251109466667
S Cs Ir,0.13542249113
Sr In U,0.1354223748756666
Mn Cd Dy,0.1354218239799999
Na Cr Pm,0.13542160556
Cd Sn Th,0.1354211125866667
Na U Np,0.1354183984150001
Se Eu Ho,0.1354180882479999
Kr Rb Tc,0.1354155783566666
In Pb U,0.1354143901166665
Hf Ta Pb,0.1354122291499999
B Tc Os,0.13540990328
Cr Ho Au,0.1354094423233333
Sc Te Tl,0.13540935732
Br Ce Bi,0.13540552768
Zr Pd Pa,0.13540534684
He As Hf,0.1354028803233334
Sc Te La,0.1354015864699999
Ru La Au,0.1353998319266666
Sc Bi U,0.1353985774533333
Si Sn Tm,0.1353981734966667
Cd Ba Re,0.1353957469333333
Co Cu Tl,0.1353951406356666
Be B Tb,0.1353944681223333
Al Xe Bi,0.1353942837066666
Zr Tb Np,0.1353938937866666
Sr Cs Ac,0.1353937345633332
B Ni La,0.1353925935366667
Sc Mn Tb,0.1353916808066667
Y Rh Pu,0.1353915633833333
Ca Ba Ce,0.1353867299233333
Br Ag Gd,0.1353866010066667
Al Ti Th,0.1353864030556666
Sc Sn Pr,0.1353856858533333
Br Nd Tb,0.1353853516666666
Cr Tc Te,0.1353852801399999
Cu Zn Tm,0.1353847284333333
Sc Cu Tm,0.13538417168
Y Ho W,0.1353828583599999
K Sb Ac,0.1353819152883333
Sc Ta W,0.1353813100766666
B Ti Tb,0.1353807897549999
Sr Rh Ag,0.1353781339866666
Ru Cd Ba,0.1353779240533333
Ca Sb Ba,0.1353722371013334
He Cu Te,0.1353719562533334
Ca Eu Bi,0.1353698694
Cu Sr Pm,0.1353677797700001
Tc Ru Rh,0.1353656693433333
Ni Zn As,0.1353640889813332
I Pm Pt,0.1353624304866666
B Ti Tm,0.1353618779666669
Na S Pd,0.1353617838219999
Al Pb Pa,0.1353614649933333
In Hf U,0.1353595039816666
In La U,0.1353590436666666
Cu Tm Bi,0.1353586701566666
Br Sb Hg,0.1353581920066666
Br Pb Pa,0.1353580034366665
Rb Pd Ir,0.13535778377
Be La U,0.1353500578000001
As Hg Pu,0.1353487608633334
Cl Xe Ce,0.1353483564966666
In Te Au,0.1353469069366666
Cl Ir Pa,0.135346845455
Na Er Re,0.1353465510983333
